	TCGA-44-3398-11B-01R-1758-07	TCGA-55-6968-11A-01R-1949-07	TCGA-55-6984-11A-01R-1949-07	TCGA-91-6835-11A-01R-1858-07	TCGA-55-6972-11A-01R-1949-07	TCGA-91-6828-11A-01R-1858-07	TCGA-50-5933-11A-01R-1755-07	TCGA-49-6742-11A-01R-1858-07	TCGA-49-6761-11A-01R-1949-07	TCGA-44-2657-11A-01R-1758-07	TCGA-44-6146-11A-01R-1858-07	TCGA-44-3396-11A-01R-1758-07	TCGA-49-6744-11A-01R-1858-07	TCGA-55-6983-11A-01R-1949-07	TCGA-38-4625-11A-01R-1758-07	TCGA-44-6147-11A-01R-1858-07	TCGA-44-2665-11A-01R-1758-07	TCGA-55-6980-11A-01R-1949-07	TCGA-55-6982-11A-01R-1949-07	TCGA-73-4676-11A-01R-1755-07	TCGA-44-6778-11A-01R-1858-07	TCGA-91-6847-11A-01R-1949-07	TCGA-38-4627-11A-01R-1758-07	TCGA-55-6971-11A-01R-1949-07	TCGA-55-6975-11A-01R-1949-07	TCGA-50-5932-11A-01R-1755-07	TCGA-38-4626-11A-01R-1758-07	TCGA-44-2668-11A-01R-1758-07	TCGA-44-5645-11A-01R-1628-07	TCGA-91-6831-11A-02R-1858-07	TCGA-55-6979-11A-01R-1949-07	TCGA-91-6849-11A-01R-1949-07	TCGA-50-5936-11A-01R-1628-07	TCGA-49-6745-11A-01R-1858-07	TCGA-49-4512-11A-01R-1858-07	TCGA-44-6148-11A-01R-1858-07	TCGA-50-5930-11A-01R-1755-07	TCGA-91-6836-11A-01R-1858-07	TCGA-50-5931-11A-01R-1858-07	TCGA-44-6776-11A-01R-1858-07	TCGA-50-6595-11A-01R-1858-07	TCGA-44-2655-11A-01R-1758-07	TCGA-91-6829-11A-01R-1858-07	TCGA-55-6978-11A-01R-1949-07	TCGA-55-6986-11A-01R-1949-07	TCGA-55-6985-11A-01R-1949-07	TCGA-49-4490-11A-01R-1858-07	TCGA-49-6743-11A-01R-1858-07	TCGA-44-6145-11A-01R-1858-07	TCGA-50-5939-11A-01R-1628-07	TCGA-50-5935-11A-01R-1858-07	TCGA-55-6981-11A-01R-1949-07	TCGA-44-2661-11A-01R-1758-07	TCGA-44-2662-11A-01R-1758-07	TCGA-44-6777-11A-01R-1858-07	TCGA-55-6970-11A-01R-1949-07	TCGA-38-4632-11A-01R-1755-07	TCGA-44-3398-01A-01R-1107-07	TCGA-55-6968-01A-11R-1949-07	TCGA-55-6984-01A-11R-1949-07	TCGA-91-6835-01A-11R-1858-07	TCGA-55-6972-01A-11R-1949-07	TCGA-91-6828-01A-11R-1858-07	TCGA-50-5933-01A-11R-1755-07	TCGA-49-6742-01A-11R-1858-07	TCGA-49-6761-01A-31R-1949-07	TCGA-44-2657-01A-01R-1107-07	TCGA-44-6146-01A-11R-A278-07	TCGA-44-3396-01A-01R-1206-07	TCGA-49-6744-01A-11R-1858-07	TCGA-55-6983-01A-11R-1949-07	TCGA-38-4625-01A-01R-1206-07	TCGA-44-6147-01A-11R-1755-07	TCGA-44-2665-01A-01R-0946-07	TCGA-55-6980-01A-11R-1949-07	TCGA-55-6982-01A-11R-1949-07	TCGA-73-4676-01A-01R-1755-07	TCGA-44-6778-01A-11R-1858-07	TCGA-91-6847-01A-11R-1949-07	TCGA-38-4627-01A-01R-1206-07	TCGA-55-6971-01A-11R-1949-07	TCGA-55-6975-01A-11R-1949-07	TCGA-50-5932-01A-11R-1755-07	TCGA-38-4626-01A-01R-1206-07	TCGA-44-2668-01A-01R-A278-07	TCGA-44-5645-01A-01R-1628-07	TCGA-91-6831-01A-11R-1858-07	TCGA-55-6979-01A-11R-1949-07	TCGA-91-6849-01A-11R-1949-07	TCGA-50-5936-01A-11R-1628-07	TCGA-49-6745-01A-11R-1858-07	TCGA-49-4512-01A-21R-1858-07	TCGA-44-6148-01A-11R-1755-07	TCGA-50-5930-01A-11R-1755-07	TCGA-91-6836-01A-21R-1858-07	TCGA-50-5931-01A-11R-1755-07	TCGA-44-6776-01A-11R-1858-07	TCGA-50-6595-01A-12R-1858-07	TCGA-44-2655-01A-01R-0946-07	TCGA-91-6829-01A-21R-1858-07	TCGA-55-6978-01A-11R-1949-07	TCGA-55-6986-01A-11R-1949-07	TCGA-55-6985-01A-11R-1949-07	TCGA-49-4490-01A-21R-1858-07	TCGA-49-6743-01A-11R-1858-07	TCGA-44-6145-01A-11R-1755-07	TCGA-50-5939-01A-11R-1628-07	TCGA-50-5935-01A-11R-1755-07	TCGA-55-6981-01A-11R-1949-07	TCGA-44-2661-01A-01R-1107-07	TCGA-44-2662-01B-02R-A277-07	TCGA-44-6777-01A-11R-1858-07	TCGA-55-6970-01A-11R-1949-07	TCGA-38-4632-01A-01R-1755-07
CENPA|ENSG00000115163	0.397745683887238	0.282711628800161	0.198311388678088	0.2338666423364	0.328421338774179	0.242081693640432	0.0971652559289851	0.420387695793005	0.204368728658396	0.984913028479463	0.221716076077517	0.258812694252164	0.26794651867654	0.368719610045456	0.120156896796115	0.627677889896071	0.229829344040506	0.197599263823634	0.248006600488578	0.695957108846995	0.10839124418045	0.116782609758375	0.500287376737499	0.19057055039686	0.323321174748399	0.211786879320431	0.58742975479973	0.557594166855329	0.202944820712714	0.196233226451267	0.222694942637458	0.203548891113914	0.359996257305714	0.444113087525062	0.190136252878061	0.157911551023038	0.16684163506856	0.0953388225048853	0.181744068542874	0.209182742613409	0.111429775633479	0.241492191602129	0.573441067843373	0.210143492121933	0.15024318461415	0.322124660150197	0.518378662975346	0.263324746476801	0.205634305032182	0.149849367011827	0.436597071515996	0.393018455487786	0.563384518656472	0.191441222952764	0.465139852435008	0.374127876317706	0.565295486526441	1.17392539592921	3.97584126534066	1.6067374190467	1.64030912852465	1.15603344461349	2.03773941225553	2.11433226433222	2.55111590431133	2.12137066374289	1.27295839738436	0.922403330690452	1.86717030833922	1.21220777082797	1.1794166645267	3.11747186325597	0.608227858342225	1.04850060380728	0.663892804720323	1.90325792852505	2.93590361042117	2.45227015017828	3.16981529291115	1.07896217086852	1.68411403032633	3.09703864497054	1.15242659824154	0.960142012753544	3.14998907284184	0.817135463071775	3.71594583660237	2.9663192004139	0.348281897616385	1.88250019585589	1.98547871957762	1.3325240816758	0.140356807408375	1.85574431156848	3.79550290242948	2.51124858753176	0.440735175786232	2.86010243826323	0.583406850763889	2.2822482640601	2.57868807361539	0.828622297280315	2.0556058974998	1.16534968069632	3.26163821485484	1.51976206489146	2.09228803774912	0.806296947463734	2.18097205252873	1.19084520032874	2.34873414677236	1.12451185466008	2.10618703357139	3.23260257082501
FNDC4|ENSG00000115226	1.63194728812521	1.527397201489	1.24224151036399	1.95995719878602	1.27797943105691	0.947113672483815	1.53288841599388	1.79825576972859	0.832141995406964	1.20554936054315	1.15698363451691	1.47283941332468	1.14443075121254	1.13870464238588	1.25722187683659	2.45203634480825	1.90139268324783	0.943460568177413	1.22074976801736	1.27506395489627	1.20231137089111	0.947046707007487	2.18682004817646	1.27074539191604	1.9491033800628	1.14592397386577	1.51144998364974	2.55142337110226	1.28431033465203	0.640445407844888	1.01638771876876	1.23118100130777	0.843166690183721	1.37271409716743	1.37703972156285	1.1661303909196	1.44214231875297	0.993555394463593	1.05281644986919	1.06542271270508	0.985597990121723	1.30958961624897	0.953031899846531	0.995367440855428	1.00088418438976	1.37188690360031	1.11270844156143	1.75509706030964	2.08154933524703	1.37938083149244	1.47716171569062	1.42857011664214	1.94780813830687	1.61289242514392	1.72234310252643	1.30076933350892	0.983316942810895	3.8158820739832	1.57917697986783	3.37371699878622	2.22353787504355	0.700715443113863	1.84384438221372	3.04214190223613	1.761939216327	2.7424155410247	1.74505782400418	3.64369066915736	4.55121114020734	2.37845559189654	2.8733112093459	3.24011797631733	1.99927877267044	2.69183854283764	3.53867251831897	2.37971153515018	4.57283474930942	0.6445850252619	3.63462014375711	4.02988520670114	1.78647920025175	3.10760155424124	1.41966962073837	2.24257204156435	2.21702646581417	1.29588650877156	2.26884674100669	3.96725548455637	2.29531034757517	1.96532749680645	2.88697143698711	2.54063669960726	1.42587938835921	2.31421167787366	1.43988665604101	1.82638919522309	0.582419215782359	2.37180556881135	3.6408759674622	3.56384767750502	4.16583853922293	1.28797383316291	2.98308504965396	2.83658566874326	3.04836405242752	5.08289517762545	1.89168541478053	1.94917725308233	3.50690694878361	2.47128334263665	1.94406621077786	2.42797360807767	2.63258736339001	4.80849646684511
REEP6|ENSG00000115255	1.69237685689447	1.47500116566987	1.91912674991089	2.3394634844156	0.881873268503732	1.58630701978749	1.4977463997424	2.00822611875532	1.60084351587599	1.58092552065782	0.906364823181203	1.28514921624777	1.17826232872941	1.31525127902129	1.9853451054542	0.912815484728321	1.48862079152637	1.31858049086466	1.6056875347473	1.11270524323648	0.839744325681478	2.04023981778256	1.19984065045137	1.3533700303767	1.17103877401772	1.19822153104406	1.83648026696641	1.58769427804295	1.58522621527434	0.576838365894788	1.44529086108311	1.88724496522031	1.18503110477263	1.72833872370624	1.79025496005776	1.58028693945484	1.30113829507602	1.52645740162165	0.836016363707217	1.21822329802433	1.47249783016785	1.90637689442512	1.83986498136902	2.05660213634895	2.26163644541697	1.76378730115972	0.746979009209842	1.02200707354568	1.21373326536091	1.01378802765063	1.72914091760114	1.48118422983917	1.10055170238605	0.983070875643404	1.28546447091401	1.00085895292136	1.68684097062504	2.66831154534135	0.983836630167642	3.80591216291066	2.05762355229565	2.00682571120212	3.63242239848072	3.37733585993755	4.82957873130879	5.69165221435615	3.99086858298424	1.57165105818549	4.19020225734464	1.64300014763509	3.02809281588772	4.88297926158057	2.93204585565354	3.83608721176464	3.03144213524847	2.35408871951623	3.9043914510339	0.627157013066132	1.12197153932666	1.32739392580095	1.9818829184315	2.60099910763937	2.3149775872338	1.28701022375285	2.92714218977801	1.48269281229491	1.40328277428813	2.51263019470153	2.27606108223522	3.89600968740695	3.60070156927467	3.32428226654119	2.29853416374573	1.01882825292933	1.69668677429539	0.421631477579282	1.59701267167982	2.07443842306805	3.26394290243929	0.301183094487146	1.73447582749707	3.13270863485014	4.01255804270536	4.2869092747089	2.96569148924462	1.3566371900478	1.90644340699645	2.73077566209921	4.19650838809235	2.48548282722315	0.361617604500806	3.45989171221944	4.20022565093975	3.90723140509582
SPTBN1|ENSG00000115306	6.30230080345765	5.14294633647848	5.98035009585076	5.92465271816267	6.63826288217787	6.28244164396877	6.38123704340752	5.3232005429602	6.11063998633671	5.37990988181608	6.69208433123618	6.48989630115948	6.80519255801031	5.54683702789094	5.08836968937007	6.51389736256385	5.69373752945234	6.28871785229754	6.55180992768179	5.3040131775591	6.44674913282963	6.25041184546188	4.90707019896563	6.00528982542729	6.20255743330091	6.78557010121003	4.78167531705819	5.30537373435353	6.50826152671744	6.73677229627101	5.42856158794485	6.57597799153189	6.53850877590876	5.57887242181882	4.47307852806424	6.57708262688225	6.0616029324191	6.19941786712482	6.51855363361136	6.42940544755133	6.65544196702869	6.47143369259756	5.1751113840306	6.4702844841778	6.5277400640415	5.98331913436454	5.03020610346193	5.99863558479888	5.90606769446039	6.67153514619772	6.41338256119541	6.34035768566086	6.2283348731954	6.21519827277391	6.15998645320865	6.39635098802491	4.53515638329129	2.8036737968228	4.93769788039907	5.15295763506221	5.41844582181222	3.47726443267528	5.00331151367072	4.43214441502317	4.81953737979993	3.70225356271763	4.11080941626667	6.71898202942704	4.09189150230127	4.55652112592134	4.00413764254003	4.01833441009043	4.89090803059266	3.00476448691889	4.07000488285951	5.15401650120996	4.61321993891953	5.37176977683361	4.87490533462629	3.77293664129726	4.82996363136737	4.77171449873235	4.81989362218591	4.88242654056758	5.87937643457466	4.75133515745856	4.77666835543677	4.37233405403208	3.66033857191722	5.03291613593802	4.99879738298951	3.07936619612548	5.98185175133341	4.00744902700228	5.48004055270404	4.00521079001141	4.64680175878278	4.83233992102052	4.09367337127694	4.95836472785786	4.92473793259773	4.37453660039117	4.33850885835906	4.23130940642479	5.1728299631421	4.39539621115485	4.61968034455248	4.47531562206934	5.19460438293661	3.48374085269312	5.44885352234075	4.48312275687172	4.61961841738314	3.56071709643488
ACADL|ENSG00000115361	2.21835470150772	2.33721930940319	2.83459444128972	2.08107881403867	3.57748859577699	3.24905345256855	3.01464636083394	2.11216547848627	3.05878538103697	2.24466514069694	3.545026387729	2.40954387322837	3.30319767424228	3.27363924748626	2.36609475499007	2.97283772909991	3.08094657286748	3.83519714705867	3.21256894030274	2.26786866983549	3.11735878435229	3.39419248770677	1.85613004954443	3.57284234175505	2.78685887700203	3.04981867183062	2.33249510692998	2.24895273684718	2.49996343861057	3.15015204627326	2.98877592526692	3.44355622404007	2.98395741926785	2.76783780170293	2.51866420588944	3.16122505799135	3.37489151010949	2.78893970496211	2.92609087996751	3.82433907542463	3.25853343478717	2.26894122375975	2.38745140499495	3.21727231668333	2.58374112124148	2.45123408044406	2.96749066498061	2.83352181107698	2.79135280258311	2.91747406175126	2.59026089863142	3.74935503188248	2.4613773650362	2.52781233208877	2.12316473739205	3.31821288745361	2.72501700292503	1.44939044980535	0.0681979167438039	0.438710544963817	0.463704557661772	0.974754218057711	0.76776264247046	0.00811750880850675	1.12635869948883	0.190342859363279	0.218636374377575	1.11011085235169	0.0722395860312717	0.780871231702239	0.567959812644134	0.544818978044066	0.902967419131089	0.139531836257716	0.416709082709668	0.189696485998103	0.523742307864079	1.71607291150403	0.290294634998323	0.351033592241254	1.55185874179733	0.123046526723815	0.257940751279267	2.33176147325503	0.0783436304882682	1.05083536012552	0.56013236989606	0.477329638119887	0.329489601898364	0.582767036430334	0.797085362252921	0.0873989738355137	1.77206508469228	0.205285569827993	0.0287388511472991	0.200404870492316	2.17445704409884	0.0381341204154676	1.22195936522495	0.497441732264179	0.187541579821414	1.01250905611482	0.430659434130951	0.380883351065644	0.250640420963246	0.308565278648091	0.608125829142827	0.217350035101483	0.207222848357753	0.672197235949931	1.15700459170907	0.124103862124281	1.02584651878359	0.216864976034721
EFEMP1|ENSG00000115380	7.05744286148885	6.45031599043641	6.6816884772528	6.96648617877863	6.21557018113406	6.03654512447483	6.14148703475053	6.4970599497298	6.13669095326814	6.11994961117238	6.40911146011294	6.57105555019948	6.44250084411871	5.91631425786078	5.91020057034636	6.21284081032717	6.52189731973268	6.22727172112951	6.33284919743643	6.27907268719289	5.83422582416414	6.49210576251839	6.65170702605297	6.47874354152369	6.67133569757761	6.72147170467952	5.77677153196005	6.39314339780062	6.5454055308006	6.38374913556986	5.89656074983922	6.47080706125719	6.43372681076701	6.57035063641669	6.37462139302848	6.46904868363681	6.32252206029323	6.45175484054311	6.5871845588707	6.73754937812684	6.27913419994092	6.3683613984599	5.58548080024697	6.40034426237144	6.26652765000465	6.18710924007059	6.42036928155648	6.68174077960764	6.13772573618304	6.33463807953419	6.84378415038444	5.98232354898454	6.84435579554021	6.59610353481093	6.39908543738362	6.40596955010754	5.82375595251296	5.37694626817557	3.22908600401772	3.00055788051456	4.52778091772357	1.85645122852861	4.04114226220723	5.21326194405454	3.795672978591	3.68104467797934	4.92173537769063	3.72842725836515	4.62584474854043	5.17386197326513	4.44375940122397	6.82344068709964	5.18712485133465	3.68916943831342	4.51458481132471	4.38342087524521	7.37150487081321	4.97958648759958	1.1205919635239	5.85269969849734	4.63077107935575	4.8526539210513	4.70044401976854	6.15070410222153	3.80185293151192	6.22119877966053	4.82683086101402	4.43372368818545	3.30339583332446	4.83716011002875	5.15943471109331	3.5589519764721	7.14942760444971	4.77925636796761	3.55602551167532	2.95169979495643	4.16714592577461	5.40530859415443	4.24445417833958	5.94282513048817	4.7732460479496	5.47493740678938	5.28593833797999	3.57177196952122	4.61258015533699	4.48828684853603	4.43526025749248	5.10670327022491	4.98721384425619	5.24844863526337	4.4039065802283	6.29678980402482	4.2418238046281	5.6050065342083
HSPE1|ENSG00000115541	4.1036965456477	4.57183425881449	4.28702194951253	4.39267586773191	3.87593182274232	4.25547826274887	4.08274736356666	4.1603443976239	4.08332331601901	4.36514923413119	4.01609042879382	3.73083519270544	3.64306245932857	4.32748176671223	4.412658125318	4.21589971046102	3.91400499334664	4.07905924102926	4.08528152291805	4.25664761754291	4.2449774074911	4.19267441632199	4.90101146845443	4.02908435834716	4.00191819060799	3.83309697604411	4.70812560916347	4.06482990306733	3.95731569183807	4.44150166873971	4.16935711344803	3.99047972789565	3.73745642850559	4.90202230230606	4.9433112678248	3.97411197527294	3.74796389321455	4.16943241885534	3.88707125082978	4.15071115299131	3.68975892901007	3.86782519179281	4.14781849756917	4.24923268989183	4.18637061067934	4.28408916484872	4.92570502968256	4.27739352873259	4.49352657980403	3.86107209666286	3.91326689268335	3.99174613257552	3.95468306818957	3.6369307466258	4.10453343530762	4.19598998146929	5.16315892539262	5.57182699871619	5.89674395543978	5.36914529176888	4.87010658657054	5.7240800985613	5.5502641057395	5.04051552976209	5.31862291369106	5.15052589934228	5.07704966256529	4.50315712670948	5.6603059908389	5.49081500681562	5.27423505790906	5.89548779274978	4.67923992067191	5.63020579281524	5.12101104881647	5.5724188649944	5.57868692959022	5.34815861756107	5.66151075183076	4.52363550309539	5.38365411890114	6.3168096383648	4.86051976030525	4.6340902083778	4.74439876122311	4.47452192088592	5.66984733099991	5.15889962526154	5.1729964351942	5.6403029403091	5.07487138611117	5.174812407148	4.0962104983162	5.00087845208787	6.37982218636396	5.71036060758721	4.76101963281242	5.29378617640892	6.19540097427541	4.44664056231151	5.41843145554899	5.22586504901707	4.96911238191174	5.46976737677303	4.75370213425568	5.27045612928315	5.21388451273474	5.10261404878639	5.09495026206339	5.59280814386125	4.39793036455755	4.12534775156931	6.26242572735126	6.62012121982499
IL1RL1|ENSG00000115602	2.9620610897166	1.60140412592523	0.572524043999031	0.614866356620862	4.36665079539828	2.44688046763823	4.88693559135869	0.312469225008878	1.70704040252477	1.17580490357212	2.51701258221875	4.15450109759812	4.49234283276658	1.18192236346897	1.59131654619104	5.67231630105017	1.46501200617561	2.5391637702151	1.09472688757906	5.20331409968748	3.63061230414019	3.30374583773277	1.72430346956984	2.5385652324593	1.69927597259008	3.17727108268763	3.65856332788305	3.35811617593515	1.19895575238869	5.45284830467982	1.47803162044547	5.10693866879792	1.32274273597641	2.09314219907725	1.71112176335581	3.02010422519476	1.91505923427952	2.84102356843314	4.94471346630477	4.36161318641598	4.3176634013675	1.16588459405817	1.79705073350995	3.74719969751231	4.28177675598522	2.59389635572109	3.11217016321926	1.47608560527119	3.70801389927661	2.02972217545729	2.42453243513595	0.942736702354216	2.091885835504	3.81041419571048	1.67772510691995	4.38248570467484	0.686139366902944	1.07669236758572	0.0523100298656945	0.197664840565414	0.913112437968547	0.517410537436083	0.557427873913627	0.260610943357904	0.221682277258856	0.195641467126656	0.604142592713048	0.615142626203684	1.05780867321521	0.889203183391377	0.355202379492327	2.07466783558585	1.21854382255345	0.550662206271166	0.240618318181608	0.331725659558297	1.64658810469754	1.60413566238969	0.0610504407765272	0.555372659851711	0.667317145865033	0.192342164925124	1.28193053479142	1.71123911836484	2.41077029286875	0.353077853863534	0.117447281387318	0.390525367141946	0.342774404258864	0.457785493165004	2.69657330263295	0.258033471577875	0.922034870439231	0.244501097129769	0.243874081065149	0.0512583407605085	0.678475552048328	1.45241951214385	2.13729202015142	0.636877879642161	0.702206346376645	0.512273100708106	0.592723937261174	0.140687918456966	0.356915979858848	0.469472883223461	6.14990134959629	0.214375379934819	0.680756163884356	1.41019821229374	2.56087379907591	0.630569448453792	1.10344395608754	0.298402767493051
FHL2|ENSG00000115641	1.8791799630558	0.972205007037182	0.778106335870818	2.62119978994443	0.931416327139945	1.52609336936422	1.68731556643952	1.68871214225294	0.916946971527785	1.10985577213857	1.5722639333021	1.91657276840722	2.06518776791423	0.925045598984614	1.33994735541983	1.91827192478142	2.5446301149428	0.830411127244042	1.13699125867731	1.16988893501329	1.32770958706663	1.04955023319422	2.21234537139608	1.04319110414923	1.39552031645751	1.25904285986616	1.54185387172193	1.78061887262901	1.05326057094004	1.27332182116319	1.33188103741549	1.51056222171093	1.04579887857286	1.41044314043775	1.41556290393874	1.2590335889993	1.30580251215073	1.04842579329209	1.30379031817928	1.41526084125921	1.53768435929519	1.82572346712352	0.87323880171759	1.56839007159856	1.4808606526084	1.46099811866634	1.69962030102296	2.23871937253702	1.7354620501811	1.69952287213299	2.02404557931039	1.52633844792261	2.6794654170031	1.43653367414163	1.33506819610808	1.24849921742252	0.962378161925948	3.26315343632358	3.30965549837512	4.73918459989203	3.63414229869994	0.367643377717039	3.77063280792934	3.98924469405474	3.96881291376233	4.33525398779414	3.3512026432724	5.25593318750321	2.53536529281984	3.68429404558989	4.1641931844809	5.73724810503827	3.26327127175764	4.88578492207471	3.43285729311373	4.34857109979885	2.15817548495351	0.935591556830189	2.77874491078005	4.98338319712406	1.94448968163466	4.67207320024425	3.81060550411912	2.30097211336572	5.35101665365168	3.14535305531507	3.94265417306827	4.22856929613325	3.19221011017336	5.07013764373176	3.824759497848	3.60174277308202	2.78537408698219	4.13657789192816	4.26004268227528	3.45542823112171	1.19689478821025	4.33640815754921	2.79584445892069	3.34306607685056	4.78362518385997	1.43374608314207	3.55830454058861	3.86860381433279	3.44673786770506	3.61838339742888	4.19153991691818	3.07250489624959	3.63594353132211	3.4570925722537	3.12503725358951	3.10201219662719	3.22044742398963	4.2173640673421
HPCAL1|ENSG00000115756	4.62132723216039	4.50810153615543	4.93205691771188	3.29598516026459	5.17696081195594	4.78493352461334	4.27633432554041	4.1523857006187	5.30032772292555	4.67044680691439	4.63589562392469	4.70309062263101	4.64545155162285	4.39222759898468	5.05842002913686	4.58082979239222	4.90458733064226	4.85542806800881	4.60422478164621	5.10541799722069	4.46021610191963	5.28803252506144	4.66887060604202	4.55394052285496	4.33755240235099	4.90107395388376	4.8346254303473	4.68181148145923	5.1654755051594	4.38892298686071	4.56276175500816	5.03806783197653	4.73705560718265	4.58818859028107	4.35881740677708	4.72816801968833	5.17939330857781	4.56205741851462	5.3338470383028	4.99488738150164	4.82517017161693	4.91322575270978	4.75815103182677	4.92955086090134	4.81375854846262	4.25917572188205	4.74159177292799	4.52047260114953	4.8042138192263	4.84235613131617	4.72910359819099	4.64579729663801	4.7422466370565	5.09678011216563	4.6732619784079	4.46026927988028	4.41393044106664	3.64564910956436	4.13673568428475	3.37590104130322	3.37692899830517	3.55471095475752	3.45775578920172	3.79483237597588	3.27213793125682	3.51556056969518	3.34429283917147	3.12297870440526	3.26587590277627	3.62773038758867	3.83050706576411	3.58784126394158	3.2805518057571	2.59068966821756	3.65102951127614	4.15986783429799	3.97574572287447	3.9137608655441	2.55505424700043	3.44741959880869	3.45066137859113	4.33952826790438	4.30372574477828	4.14668375337173	3.54781154839821	2.69086960603005	2.96501267480515	3.09940091631915	3.66442984285364	3.74071430810238	3.56525706220508	3.89940235601557	3.02339511099227	3.0559236787136	5.51448642754962	3.33239703774103	4.65657095369964	3.1153062873632	3.97440702220255	3.1517066030754	3.55919791985069	3.60619032330105	3.47524087363602	4.336966677022	2.73479140241646	4.65532389380443	5.80092704335496	4.50101452438015	4.2686134968208	3.64353132278316	3.48399928136733	3.8875655950446	3.42299133880835	4.19370112471032
QPCT|ENSG00000115828	1.72160142360757	1.42751049133434	2.03586565239456	1.57013511396199	1.37197880142221	1.45828264735681	2.11475577623517	2.14101303289862	1.14056267074636	2.25970047656343	1.75282156284488	2.30917671067079	1.44574857038417	1.57138731807576	2.01140428918316	2.31011556657206	1.36187878588065	1.40488298501105	2.01590049690611	3.07363876902532	2.25710169471844	1.10965942233394	3.12828506906056	1.36349459614281	1.48477167323483	1.17636488753048	2.57595230866777	2.82084707765251	1.62417182197416	1.91809412835348	2.65192773012254	1.22402569117771	1.10172478917799	1.910954641385	3.31742742196664	1.48639431392366	1.58468925616342	1.95115472155393	1.38117295872758	1.16994814220059	1.1815581582362	1.07875902235424	2.3465142868257	1.77372593643771	1.37357058680815	2.02869293965003	1.55988883544995	1.51359336976026	2.18555944908353	1.34764516120697	1.50512453152417	1.40085620190976	2.11306246379672	1.85010425537459	2.36417127373763	2.45361384459036	2.16672937112519	3.19431809790012	1.91667917124847	1.52878324075733	4.38810492098948	1.15915448493253	4.24755033141073	4.21531344576596	3.52842186288787	2.65352375786573	2.89286266422748	2.51551195302568	4.83411991108927	4.32912314150521	4.75611920702115	4.7439284296005	1.57600993733432	4.56979933354962	5.53289608180576	1.46281301167711	3.98256287415653	3.25813278174697	4.86526701605143	5.74243548834521	4.22113190750205	3.82606688191313	1.5405902972803	3.04497552211648	5.20067537700104	1.94626775365444	2.99102454469904	4.58991451167831	2.42192926526985	2.12348387032611	4.66381669062921	1.9984915721049	2.52495798314315	2.9932578162037	2.35925778105961	2.2153721783648	0.908504158359293	3.0083844510945	1.54305783410111	4.76469186484991	4.37042969956539	2.87885699788361	3.65192838156187	4.277968568165	5.51715532993437	3.46051578946373	1.56927144504307	1.73088672181009	5.84653689190014	3.79100617903431	4.411309427444	4.69742143630039	1.25826922657361	7.37402298525442
EPAS1|ENSG00000116016	8.19636416529006	6.80698470462031	7.20835848294962	6.41029469251938	9.16769092267015	8.6960403790074	8.66981559063772	6.56498123235807	8.9645897655411	7.39454830861638	7.96938177149022	8.89914052214626	9.2383671629214	7.04558839244564	8.08430371305798	8.78804448082214	7.51393816641023	8.34266436243383	8.61493605649287	8.64494196873796	9.25407383954164	7.85678295229829	7.47568152481531	7.64031265076829	7.77917477277164	8.78071946165893	7.87140348888073	7.59400883152499	9.30619407927024	9.0386338173472	7.00647420941086	9.35004590926067	8.82505731319822	7.4832141664584	6.71992840610927	8.11101132811147	8.10479686667843	8.19237765273834	9.28737049588149	8.85004680179675	9.34109940034722	8.50759750638085	7.04582204776888	8.49237613144166	9.08654939713626	8.01846682191662	8.10168027795676	7.31287905307935	8.21822094553375	8.75636921114708	8.38768461423284	8.45512666862299	7.55153820123156	8.4486810452189	8.21670136125399	8.52241610954896	6.63179131797962	4.81374589512927	3.9717491336324	4.77111413804758	6.18449088082245	5.3082394516873	6.76313589492465	5.15382159802967	6.12704929861285	5.46043070230349	5.12067801031118	5.42490059769754	5.40024288975428	6.27306669587261	6.29553952112667	5.31372327148251	6.53095751681541	4.84883728213568	4.810289125121	5.22071182026116	5.66866762558052	7.4187320003047	4.49180197840482	5.37280576667129	5.90030967099215	6.4520915292096	5.92666981585562	6.74343594673247	4.9995209999553	5.2577207484385	5.96062093535603	5.05624707451919	6.07183909216898	6.02165000168671	5.91110803783665	4.436379586988	5.25563582014156	6.01483569084668	5.46654131931008	4.13991296719683	6.27081750552486	5.45704243031387	6.11375744333171	5.82307609553546	5.48272004277511	5.66020930869867	5.35817288732476	4.81109553077932	6.3731055153656	5.92292624307457	6.05222536723679	6.14066983484935	5.75301901178498	4.666022222877	5.29688721178832	5.38408058682153	6.62099840728505	5.68725264879221
